,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
844,10-30 11:05:54:111,"[KUMHO110087A91B39246B0002010E00FBAF53B6DF6A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46815,0,-93,10145
845,10-30 11:05:54:830,"[KUMHO110087A90C83246B000100E000FBAF5211086A00AE]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4360,0,-82,10225
846,10-30 11:05:55:261,"[KUMHO110087A91C14246B000100E400FBAF521F7F6A00B1]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.25,2.97,27,8063,0,-79,10065
847,10-30 11:05:55:613,"[KUMHO110087A90883246B000100E400FCB05239396A01AB]
",87A90883,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,27,14649,1,-85,0
848,10-30 11:05:55:708,"[KUMHO110087A90C04246B000100F700FDB05233476A00AC]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13127,0,-84,10128
849,10-30 11:05:56:331,"[KUMHO110087A92031246B000100E100FBAF5372E26A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29410,0,-87,10240
850,10-30 11:05:57:385,"[KUMHO110087A90D98246B0001010E00FD9F521BEA6A00A6]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7146,0,-90,10112
851,10-30 11:05:58:759,"[KUMHO110087A90CCF246B000100E000FBAB51A7E86A00A8]
",87A90CCF,24,1.0.7,1.0.6,0,-3.686,-0.25,2.93,26,42984,0,-88,10080
852,10-30 11:06:00:517,"[KUMHO110087A91CB2246B0002011B0100B04F1E696A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7785,0,-96,10225
853,10-30 11:06:00:820,"[KUMHO110087A90C9C246B000200E500FBB05349CB6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18891,0,-90,10064
854,10-30 11:06:00:869,"[KUMHO110087A90C9E246B000200E400FDB05308DA6A00A5]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28,2266,0,-91,10272
855,10-30 11:06:02:578,"[KUMHO110087A90D9A246B0001010B00FCB0531F316A009F]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,7985,0,-97,10016
856,10-30 11:06:04:255,"[KUMHO110087A91B39246B0002010D00FBAF53B6E06A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46816,0,-87,10144
857,10-30 11:06:05:055,"[KUMHO110087A90C83246B000100E000FBAF5211096A00A9]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4361,0,-87,10224
858,10-30 11:06:05:310,"[KUMHO110087A91C14246B000100E400FCAF521F806A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8064,0,-84,10049
859,10-30 11:06:05:709,"[KUMHO110087A90C87246B000200E400FCB053393E6A00AB]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,14654,0,-85,20209
860,10-30 11:06:05:836,"[KUMHO110087A90C04246B000100F700FDAF5233486A00AA]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.97,27,13128,0,-86,10127
861,10-30 11:06:05:949,"[KUMHO110087A91543246B000100EA00FBB052BFF46A00A1]
",87A91543,24,1.0.7,1.0.6,0,-2.506,-0.25,2.98,27,49140,0,-95,20673
862,10-30 11:06:06:572,"[KUMHO110087A92031246B000100E100FBAF5372E36A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29411,0,-87,10240
863,10-30 11:06:07:499,"[KUMHO110087A90D98246B0001010D00FD9F521BEB6A00A6]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7147,0,-90,10113
864,10-30 11:06:08:840,"[KUMHO110087A90CCF246B000200E100FBAB51A7E96A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42985,0,-87,10081
865,10-30 11:06:10:726,"[KUMHO110087A91CB2246B0002011C0100B04F1E6A6A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7786,0,-97,10209
866,10-30 11:06:10:870,"[KUMHO110087A90C9C246B000200E500FCB05349CC6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.211,2.98,28,18892,0,-90,10050
867,10-30 11:06:11:142,"[KUMHO110087A90C9E246B000200E400FCB05308DB6A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2267,0,-93,10273
868,10-30 11:06:12:611,"[KUMHO110087A90D9A246B0001010B00FBB0521F326A00A2]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7986,0,-94,10033
869,10-30 11:06:14:400,"[KUMHO110087A91B39246B0002010D00FBAF53B6E16A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46817,0,-88,10144
870,10-30 11:06:15:279,"[KUMHO110087A90C83246B000100E000FBAF52110A6A00A8]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4362,0,-88,10224
871,10-30 11:06:15:375,"[KUMHO110087A91C14246B000100E500FCAF521F816A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8065,0,-84,10065
872,10-30 11:06:15:823,"[KUMHO110087A90C87246B000100E400FDB053393F6A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14655,0,-85,10113
873,10-30 11:06:15:950,"[KUMHO110087A90C04246B000100F700FDB05233496A00AA]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13129,0,-86,10113
874,10-30 11:06:16:286,"[KUMHO110087A91543246B000100E900FBB052BFF56A00A2]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49141,0,-94,10336
875,10-30 11:06:16:798,"[KUMHO110087A92031246B000200E100FBAF5372E46A00A8]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.97,28,29412,0,-88,10225
876,10-30 11:06:17:612,"[KUMHO110087A90D98246B0001010D00FD9F521BEC6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7148,0,-91,10113
877,10-30 11:06:18:937,"[KUMHO110087A90CCF246B000200E100FBAB51A7EA6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42986,0,-87,10096
878,10-30 11:06:20:935,"[KUMHO110087A90C9C246B000200E500FBB05349CD6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18893,0,-90,10064
879,10-30 11:06:21:415,"[KUMHO110087A90C9E246B000200E400FCB05308DC6A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2268,0,-93,10273
880,10-30 11:06:22:628,"[KUMHO110087A90D9A246B0001010B00FBB0531F336A00A4]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,28,7987,0,-92,10017
881,10-30 11:06:24:546,"[KUMHO110087A91B39246B0002010D00FBAF53B6E26A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46818,0,-87,10145
882,10-30 11:06:25:440,"[KUMHO110087A91C14246B000100E500FCAF521F826A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8066,0,-84,10064
883,10-30 11:06:25:505,"[KUMHO110087A90C83246B000100E000FBAF52110B6A00A9]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4363,0,-87,10225
884,10-30 11:06:25:920,"[KUMHO110087A90C87246B000100E400FDB05339406A00A9]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14656,0,-87,10096
885,10-30 11:06:26:079,"[KUMHO110087A90C04246B000100F700FDB052334A6A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13130,0,-87,10129
886,10-30 11:06:26:622,"[KUMHO110087A91543246B000100E900FBB052BFF66A00A3]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49142,0,-93,10336
887,10-30 11:06:27:038,"[KUMHO110087A92031246B000200E100FAAF5372E56A00A9]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28,29413,0,-87,10240
888,10-30 11:06:27:725,"[KUMHO110087A90D98246B0001010E00FD9F521BED6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7149,0,-91,10113
889,10-30 11:06:29:019,"[KUMHO110087A90CCF246B000200E100FBAB51A7EB6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42987,0,-87,10081
890,10-30 11:06:31:001,"[KUMHO110087A90C9C246B000200E500FBB05349CE6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18894,0,-90,10066
891,10-30 11:06:31:160,"[KUMHO110087A91CB2246B0002011C0100B04F1E6C6A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,24,7788,0,-96,20434
892,10-30 11:06:31:687,"[KUMHO110087A90C9E246B000200E300FCB05308DD6A00A2]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2269,0,-94,10272
893,10-30 11:06:32:646,"[KUMHO110087A90D9A246B0001010A00FBB0531F346A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.27,-0.25,2.98,28,7988,0,-87,10018
894,10-30 11:06:34:691,"[KUMHO110087A91B39246B0002010E00FBAF53B6E36A00A8]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46819,0,-88,10145
895,10-30 11:06:35:490,"[KUMHO110087A91C14246B000100E400FCAF521F836A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8067,0,-84,10050
896,10-30 11:06:35:730,"[KUMHO110087A90C83246B000100E000FBAF52110C6A00AC]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4364,0,-84,10225
897,10-30 11:06:36:033,"[KUMHO110087A90C87246B000100E400FDB05339416A00AA]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14657,0,-86,10113
898,10-30 11:06:36:209,[KUMHO1100/00F700FD/6A],87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,28,13131,0,-87,10129
899,10-30 11:06:36:975,"[KUMHO110087A91543246B000100E900FCB052BFF76A00A9]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.211,2.98,27,49143,0,-87,10352
900,10-30 11:06:37:279,"[KUMHO110087A92031246B000100E100FBAF5372E66A00A8]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29414,0,-88,10240
901,10-30 11:06:37:839,"[KUMHO110087A90D98246B0001010E00FD9F521BEE6A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7150,0,-91,10113
902,10-30 11:06:39:101,"[KUMHO110087A90CCF246B000200E100FBAB51A7EC6A00A8]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42988,0,-88,10081
903,10-30 11:06:41:050,"[KUMHO110087A90C9C246B000200E400FCB05349CF6A00A9]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,18895,0,-87,10049
904,10-30 11:06:41:385,"[KUMHO110087A91CB2246B0002011B0100B04F1E6D6A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7789,0,-96,10225
905,10-30 11:06:41:962,"[KUMHO110087A90C9E246B000200E400FDB05308DE6A00A2]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.172,2.98,28,2270,0,-94,10274
906,10-30 11:06:42:664,"[KUMHO110087A90D9A246B0001010B00FCAF521F356A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.97,27,7989,0,-87,10017
907,10-30 11:06:44:836,"[KUMHO110087A91B39246B0002010E00FBAF53B6E46A00A7]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46820,0,-89,10144
908,10-30 11:06:45:555,"[KUMHO110087A91C14246B000100E400FCAF521F846A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8068,0,-84,10064
909,10-30 11:06:45:970,"[KUMHO110087A90C83246B000100E000FBAF52110D6A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4365,0,-83,10240
910,10-30 11:06:46:130,"[KUMHO110087A90C87246B000100E400FCB05339426A00AA]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14658,0,-86,10096
911,10-30 11:06:46:322,[KUMHO1100/00F700FD/6A],87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.97,27,13132,0,-87,10113
912,10-30 11:06:47:313,"[KUMHO110087A91543246B000100E900FAB052BFF86A00A9]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.289,2.98,27,49144,0,-87,10338
913,10-30 11:06:47:506,"[KUMHO110087A92031246B000100E100FBAF5372E76A00A8]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29415,0,-88,10226
914,10-30 11:06:47:968,"[KUMHO110087A90D98246B0001010E00FD9F521BEF6A00A3]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7151,0,-93,10129
915,10-30 11:06:49:183,"[KUMHO110087A90CCF246B000100E100FBAB51A7ED6A00AA]
",87A90CCF,24,1.0.7,1.0.6,0,-3.568,-0.25,2.93,26,42989,0,-86,10082
916,10-30 11:06:51:116,"[KUMHO110087A90C9C246B000200E500FBB05349D06A00A8]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18896,0,-88,10065
917,10-30 11:06:51:594,"[KUMHO110087A91CB2246B0002011B0100B04F1E6E6A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7790,0,-96,10209
918,10-30 11:06:52:233,"[KUMHO110087A90C9E246B000200E300FCB05308DF6A00A1]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2271,0,-95,10271
919,10-30 11:06:52:696,"[KUMHO110087A90D9A246B0001010C00FBB0531F366A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.506,-0.25,2.98,28,7990,0,-87,10032
920,10-30 11:06:54:981,"[KUMHO110087A91B39246B0002010D00FBAF53B6E56A00AC]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46821,0,-84,10144
921,10-30 11:06:55:605,"[KUMHO110087A91C14246B000100E500FCAF521F856A00A9]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8069,0,-87,10049
922,10-30 11:06:56:196,"[KUMHO110087A90C83246B000100E000FBAF52110E6A00A7]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4366,0,-89,10225
923,10-30 11:06:56:228,"[KUMHO110087A90C87246B000100E400FCB05339436A00A9]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14659,0,-87,10097
924,10-30 11:06:56:451,[KUMHO1100/87A90C04/24/6B/0001/00F7/00FD/B0/52/334D/6A/00/AA],87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13133,0,-86,10129
925,10-30 11:06:57:650,"[KUMHO110087A91543246B000100E900FBB052BFF96A00A4]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49145,0,-92,10336
926,10-30 11:06:57:746,"[KUMHO110087A92031246B000100E200FBAF5372E86A00A8]
",87A92031,24,1.0.7,1.0.6,0,-3.45,-0.25,2.97,28,29416,0,-88,10240
927,10-30 11:06:58:081,"[KUMHO110087A90D98246B0001010D00FD9F521BF06A00A3]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7152,0,-93,10113
928,10-30 11:06:59:264,"[KUMHO110087A90CCF246B000200E100FBAB51A7EE6A00A9]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42990,0,-87,10081
929,10-30 11:07:01:181,"[KUMHO110087A90C9C246B000100E400FBB05349D16A00A9]
",87A90C9C,24,1.0.7,1.0.6,0,-3.214,-0.25,2.98,28,18897,0,-87,10064
930,10-30 11:07:01:804,"[KUMHO110087A91CB2246B0002011C0101B04F1E6F6A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.016,2.98,24,7791,0,-97,10209
931,10-30 11:07:02:507,"[KUMHO110087A90C9E246B000200E300FCB05308E06A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.98,28,2272,0,-93,10273
932,10-30 11:07:02:714,"[KUMHO110087A90D9A246B0001010A00FCB0531F376A00A0]
",87A90D9A,24,1.0.7,1.0.6,0,1.27,-0.211,2.98,28,7991,0,-96,10017
933,10-30 11:07:05:111,"[KUMHO110087A91B39246B0002010E00FBAF53B6E66A00AA]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46822,0,-86,10130
934,10-30 11:07:05:669,"[KUMHO110087A91C14246B000100E500FCAF521F866A00AB]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8070,0,-85,10064
935,10-30 11:07:06:341,"[KUMHO110087A90C87246B000100E300FCB05339446A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.332,-0.211,2.98,28,14660,0,-85,10113
936,10-30 11:07:06:421,"[KUMHO110087A90C83246B000100E000FBAF52110F6A00AC]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4367,0,-84,10224
937,10-30 11:07:06:581,"[KUMHO110087A90C04246B000100F700FEAF52334E6A00AA]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.133,2.97,27,13134,0,-86,10129
938,10-30 11:07:07:971,"[KUMHO110082A80C04246B000100F700FEAF52334E6A01AD]
",82A80C04,24,1.0.7,1.0.6,0,-0.972,-0.133,2.97,27,13134,1,-83,0
939,10-30 11:07:08:195,"[KUMHO110087A90D98246B0001010D00FD9F521BF16A00A2]
",87A90D98,24,1.0.7,1.0.6,0,1.624,-0.172,2.81,27,7153,0,-94,10113
940,10-30 11:07:09:345,"[KUMHO110087A90CCF246B000200E000FBAB51A7EF6A00A6]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,26,42991,0,-90,10080
941,10-30 11:07:11:230,"[KUMHO110087A90C9C246B000200E400FBB05349D26A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.25,2.98,28,18898,0,-90,10049
942,10-30 11:07:12:029,"[KUMHO110087A91CB2246B0002011B0100B04F1E706A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,24,7792,0,-96,10225
943,10-30 11:07:12:732,"[KUMHO110087A90D9A246B0001010B00FCB0531F386A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,7992,0,-87,10017
944,10-30 11:07:12:780,"[KUMHO110087A90C9E246B000200E400FCB05308E16A00A3]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2273,0,-93,10272
945,10-30 11:07:15:256,"[KUMHO110087A91B39246B0002010E00FBAF53B6E76A00AB]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28,46823,0,-85,10145
946,10-30 11:07:15:720,"[KUMHO110087A91C14246B000100E400FCAF521F876A00AD]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8071,0,-83,10050
947,10-30 11:07:16:438,"[KUMHO110087A90C87246B000100E400FCB05339456A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14661,0,-85,10096
948,10-30 11:07:16:646,"[KUMHO110087A90C83246B000100DF00FAAF5211106A00AD]
",87A90C83,24,1.0.7,1.0.6,0,-3.804,-0.289,2.97,27,4368,0,-83,10225
949,10-30 11:07:16:710,"[KUMHO110087A90C04246B000100F700FDAF52334F6A00AA]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.97,27,13135,0,-86,10129
950,10-30 11:07:18:212,"[KUMHO110087A92031246B000100E100FBAF5372EA6A00A8]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29418,0,-88,20465
951,10-30 11:07:18:308,"[KUMHO110087A90D98246B0001010E00FD555554046A01A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.07,30,21508,1,-91,10113
952,10-30 11:07:19:426,"[KUMHO110087A90CCF246B000200E000FBAB50A7F06A00A8]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.686,-0.25,2.93,25,42992,0,-88,10081
953,10-30 11:07:21:296,"[KUMHO110087A90C9C246B000200E500FBB05349D36A00A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18899,0,-92,10065
954,10-30 11:07:22:238,"[KUMHO110087A91CB2246B0002011B0101B04F1E716A0195]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.016,2.98,24,7793,1,-107,10209
955,10-30 11:07:22:749,"[KUMHO110087A90D9A246B0001010B00FCB0531F396A00A9]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,7993,0,-87,10017
956,10-30 11:07:23:053,"[KUMHO110087A90C9E246B000200E400FCB05308E26A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2274,0,-97,10273
957,10-30 11:07:25:402,"[KUMHO110087A91B39246B0002010D00FBAF53B6E86A00AB]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46824,0,-85,10145
958,10-30 11:07:25:785,"[KUMHO110087A91C14246B000100E400FCAF521F886A00A9]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.211,2.97,27,8072,0,-87,10064
959,10-30 11:07:26:536,"[KUMHO110087A90C87246B000100E400FCB05339466A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.211,2.98,28,14662,0,-85,10097
960,10-30 11:07:26:824,"[KUMHO110087A90C04246B000100F600FDB05233506A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-1.09,-0.172,2.98,27,13136,0,-87,10113
961,10-30 11:07:26:871,"[KUMHO110087A90C83246B000100E000FBAF5211116A00A7]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4369,0,-89,10225
962,10-30 11:07:28:421,"[KUMHO110087A90D98246B0001010E00FD9F521BF36A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7155,0,-91,10113
963,10-30 11:07:28:453,"[KUMHO110087A92031246B000100E100FBAF5372EB6A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,28,29419,0,-87,10241
964,10-30 11:07:28:661,"[KUMHO110087A91543246B000100E800FBB052BFFC6A00A5]
",87A91543,24,1.0.7,1.0.6,0,-2.742,-0.25,2.98,27,49148,0,-91,31010
965,10-30 11:07:29:508,"[KUMHO110087A90CCF246B000200E100FBAB51A7F16A00A4]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42993,0,-92,10081
966,10-30 11:07:31:361,"[KUMHO110087A90C9C246B000200E500FBB05349D46A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28,18900,0,-90,10065
967,10-30 11:07:32:463,"[KUMHO110085A918D2206B0002011C0100B04E1E326A0195]
",85A918D2,20,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,23,7730,1,-107,0
968,10-30 11:07:32:766,"[KUMHO110087A90D9A246B0001010B00FCB0531F3A6A00A1]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.211,2.98,28,7994,0,-95,10017
969,10-30 11:07:33:342,"[KUMHO110087A90C9E246B000200E400FCB05308E36A009F]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2275,0,-97,10288
970,10-30 11:07:35:530,"[KUMHO110087A91B39246B0002010D00FBAF53B6E96A00A9]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28,46825,0,-87,10128
971,10-30 11:07:35:834,"[KUMHO110087A91C14246B000100E500FCAF521F896A00A9]
",87A91C14,24,1.0.7,1.0.6,0,-3.096,-0.211,2.97,27,8073,0,-87,10048
972,10-30 11:07:36:648,"[KUMHO110087A90C87246B000100E400FDB05339476A00AB]
",87A90C87,24,1.0.7,1.0.6,0,-3.214,-0.172,2.98,28,14663,0,-85,10112
973,10-30 11:07:36:952,"[KUMHO110087A90C04246B000100F700FDB05233516A00A9]
",87A90C04,24,1.0.7,1.0.6,0,-0.972,-0.172,2.98,27,13137,0,-87,10128
974,10-30 11:07:37:096,"[KUMHO110087A90C83246B000100E000FBAF5211126A00A6]
",87A90C83,24,1.0.7,1.0.6,0,-3.686,-0.25,2.97,27,4370,0,-90,10224
975,10-30 11:07:38:534,"[KUMHO110087A90D98246B0001010E00FD9F521BF46A00A5]
",87A90D98,24,1.0.7,1.0.6,0,1.742,-0.172,2.81,27,7156,0,-91,10113
976,10-30 11:07:38:694,"[KUMHO110087A92031246B000100E100FBAF5272EC6A00A9]
",87A92031,24,1.0.7,1.0.6,0,-3.568,-0.25,2.97,27,29420,0,-87,10240
977,10-30 11:07:38:998,"[KUMHO110087A91543246B000100E900FBB052BFFD6A00A3]
",87A91543,24,1.0.7,1.0.6,0,-2.624,-0.25,2.98,27,49149,0,-93,10336
978,10-30 11:07:39:589,"[KUMHO110087A90CCF246B000200E100FBAB51A7F26A00A6]
",87A90CCF,24,1.0.7,1.0.6,0.1,-3.568,-0.25,2.93,26,42994,0,-90,10081
979,10-30 11:07:41:426,"[KUMHO110087A90C9C246B000200E400FCB05349D56A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,18901,0,-91,10065
980,10-30 11:07:42:672,"[KUMHO110087A91CB2246B0002011C0101B04F1E736A009A]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.016,2.98,24,7795,0,-102,20433
981,10-30 11:07:42:799,"[KUMHO110087A90D9A246B0001010B00FBB0521F3B6A009F]
",87A90D9A,24,1.0.7,1.0.6,0,1.388,-0.25,2.98,27,7995,0,-97,10032
982,10-30 11:07:43:615,"[KUMHO110087A90C9E246B000200E400FCB05308E46A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.98,28,2276,0,-96,10273
983,10-30 11:07:45:676,"[KUMHO110087A91B39246B0002010E00FAAF53B6EA6A00AA]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.289,2.97,28,46826,0,-86,10145
984,10-30 11:07:45:899,"[KUMHO110087A91C14246B000100E400FDAF521F8A6A00AC]
",87A91C14,24,1.0.7,1.0.6,0,-3.214,-0.172,2.97,27,8074,0,-84,10065
985,10-30 11:07:46:746,"[KUMHO110087A90C87246B000200E500FDB05339486A00AC]
",87A90C87,24,1.0.7,1.0.6,0.1,-3.096,-0.172,2.98,28,14664,0,-84,10097
